trade_date,industry,wp,rp,wb,rb
20180214,银行,0.0,0.0,0.2236894520742781,-0.07037796811871093
20180214,非银金融,0.04,-0.17621609091281015,0.10339694017243971,-0.11080777689950698
20180214,食品饮料,0.0,0.0,0.06004586165978875,-0.06486596850571232
20180228,交通运输,0.0,0.0,0.03615922778138028,0.04961859848710625
20180228,休闲服务,0.0,0.0,0.005346215513525203,0.031699102827462834
20180228,传媒,0.02,0.08684770226071435,0.01763801598986706,0.06453346875799149
20180228,公用事业,0.04,0.10618206106236673,0.030165122454692318,0.033266929558571245
20180228,农林牧渔,0.02,0.03376502445017726,0.010354555116115417,0.02022701743286931
20180228,化工,0.0,0.0,0.03989493271517766,0.0357344725892131
20180228,医药生物,0.14,0.017575416896230194,0.05389125165986656,0.01991819382723453
20180228,商业贸易,0.06,0.032896492261027976,0.012205865156678358,0.023604404341173054
20180228,国防军工,0.02,0.09133387006921881,0.011432969241140902,0.09580988902990847
20180228,家用电器,0.04,-0.09237793611603216,0.03320203168875532,-0.03082798698518675
20180228,建筑材料,0.0,0.0,0.008259593744763765,0.015553216045616922
20180228,建筑装饰,0.0,0.0,0.035653458642576734,0.03860582617011993
20180228,房地产,0.1,0.058275365731088304,0.04645188974501537,0.005220482392105014
20180228,有色金属,0.0,0.0,0.02844579468873457,0.0800720000297768
20180228,机械设备,0.0,0.0,0.020269138485521837,0.03251949085736215
20180228,汽车,0.14,0.023764218369822582,0.03175937034023585,0.023509922554653447
20180228,电子,0.02,0.05633781653041536,0.04200442256395169,0.07901304874213884
20180228,电气设备,0.06,0.11084684788954681,0.018501090910061704,0.04720497975057972
20180228,纺织服装,0.0,0.0,0.0025283312241710437,0.04426642567726063
20180228,综合,0.02,0.02137368396299966,0.004446181127348348,0.06134509809949527
20180228,计算机,0.02,0.1478538423852398,0.019041762801660082,0.09102282460123122
20180228,轻工制造,0.02,-0.01212796996013732,0.004252708676258139,0.030453356596224567
20180228,通信,0.02,0.1149616920438128,0.013096392356907774,0.0716089223368743
20180228,采掘,0.0,0.0,0.06885278945771009,-0.0038945448405299193
20180228,钢铁,0.0,0.0,0.017404097798192963,0.010059316054398464
20180228,银行,0.06,0.014636470123569494,0.22586357309987973,-0.012759893742647539
20180228,非银金融,0.14,0.022483562100648138,0.10189026319619114,0.015020177354579743
20180228,食品饮料,0.06,0.009249457831292643,0.060988953823620025,-0.0031597266228586035
20180315,交通运输,0.0,0.0,0.03712347843864001,-0.009874716788006188
20180315,休闲服务,0.0,0.0,0.005395077717967624,0.058778091172249386
20180315,传媒,0.08,0.03706921036956168,0.018365680475223165,0.0301082783782876
20180315,公用事业,0.02,0.007168635262416068,0.030487066724239387,0.032232237380863046
20180315,农林牧渔,0.0,0.0,0.009604924405017864,0.021288908904137063
20180315,化工,0.0,0.0,0.04041879251995212,0.006142935085504012
20180315,医药生物,0.06,0.11666981781200149,0.05204313844454735,0.06615732604050253
20180315,商业贸易,0.04,0.008091820016219109,0.012603018632464914,0.041202448749293054
20180315,国防军工,0.0,0.0,0.012317541283842931,0.009366667915316752
20180315,家用电器,0.04,0.03649217673313321,0.031802316649937296,0.06562936696117484
20180315,建筑材料,0.0,0.0,0.008204637394717398,0.05878173496646823
20180315,建筑装饰,0.0,0.0,0.036468239417811084,-0.0176458376362198
20180315,房地产,0.0,0.0,0.04548250225587487,-0.0023652493402751182
20180315,有色金属,0.04,0.024896344918028238,0.032401811507618485,0.025950999630692754
20180315,机械设备,0.0,0.0,0.020827694829875894,0.0012489300735717228
20180315,汽车,0.02,0.0779214145328535,0.03179523109816456,0.04909813954633549
20180315,电子,0.22,0.05143227385351683,0.044332256074734115,0.029557377780215683
20180315,电气设备,0.02,0.08748092272568364,0.019899246806649215,0.042577238632746865
20180315,纺织服装,0.0,0.0,0.00258251744828463,0.027338222790420183
20180315,综合,0.02,-0.01406508092524938,0.0046157455454593575,0.005270610889855489
20180315,计算机,0.2,0.10821644490693791,0.020864768037279356,0.0772126161015285
20180315,轻工制造,0.04,0.06148015225296567,0.004286390896849141,-0.007699375047035981
20180315,通信,0.08,0.007011547636354721,0.013727328129899885,0.006198954045917987
20180315,采掘,0.0,0.0,0.06708491241652972,-0.011744298921107699
20180315,钢铁,0.0,0.0,0.017194763557307254,-0.04684206841971464
20180315,银行,0.0,0.0,0.2181206085105679,-0.014789647043976345
20180315,非银金融,0.06,0.019689272907009836,0.1024834705270207,0.01529342688719877
20180315,食品饮料,0.06,-0.0035981601841905317,0.05946684025352359,0.027141438497151
20180330,交通运输,0.0,0.0,0.03652301543109834,-0.055272273306128494
20180330,休闲服务,0.0,0.0,0.00561731552590394,-0.049594715468448396
20180330,传媒,0.12,0.008743178206166782,0.018881318946590078,-0.03041407433449391
20180330,公用事业,0.02,0.02313165068978518,0.030947064114643954,-0.02335262588613242
20180330,农林牧渔,0.0,0.0,0.009646480186161788,-0.0142562921492099
20180330,化工,0.06,-0.04231435360513217,0.04034226021097231,-0.02449678547838249
20180330,医药生物,0.12,0.04624377312199601,0.054907778086312975,0.04495398610006043
20180330,商业贸易,0.02,-0.04496030786595428,0.013236824694422247,-0.018180566646833533
20180330,国防军工,0.02,0.05148379573364714,0.012226423564894347,0.0696537703055253
20180330,家用电器,0.0,0.0,0.03336258243685248,-0.11422236983226655
20180330,建筑材料,0.0,0.0,0.008542647013403175,-0.04475270983107915
20180330,建筑装饰,0.0,0.0,0.03522971830281217,-0.02970266338298477
20180330,房地产,0.06,-0.01770938092539513,0.04495260558190963,-0.026485131646039814
20180330,有色金属,0.06,-0.004310895806258254,0.032702393277539786,-0.05693002379695916
20180330,机械设备,0.0,0.0,0.02051095310959576,-0.03560097331083385
20180330,汽车,0.06,-0.08304955734011721,0.03280225533861498,-0.07175007049307175
20180330,电子,0.14,0.028018029627009496,0.045338004325623335,-0.05202609948344378
20180330,电气设备,0.02,-0.06468376679944998,0.021247859390813487,-0.009100438304522385
20180330,纺织服装,0.0,0.0,0.002609054265373854,-0.04491930965450583
20180330,综合,0.0,0.0,0.004563005040692101,-0.01704141607365161
20180330,计算机,0.14,0.0798034712909778,0.022367178080129446,0.06003307550679204
20180330,轻工制造,0.02,-0.04283898384863627,0.004182744023399447,-0.0332667692094405
20180330,通信,0.06,-0.02900020924570375,0.014233076694730465,-0.031820867933433826
20180330,采掘,0.0,0.0,0.06519590392916134,-0.06338139447172819
20180330,钢铁,0.0,0.0,0.016117116007752147,-0.09889910077687672
20180330,银行,0.04,-0.03984751331847192,0.21132537649183977,-0.05225233026149249
20180330,非银金融,0.04,-0.01625226438512639,0.10232265579923537,-0.056308333915409375
20180330,食品饮料,0.0,0.0,0.0600663901295213,-0.09205941139661543
20180413,交通运输,0.0,0.0,0.037567210627434185,-0.007619221614611977
20180413,休闲服务,0.02,0.060669336044047784,0.005575981720864949,0.030836809684674765
20180413,传媒,0.08,-0.06334585368370012,0.019029105063400466,-0.04611957650027366
20180413,公用事业,0.02,-0.07420278315786755,0.03179239098529411,-0.02642862485715397
20180413,农林牧渔,0.0,0.0,0.010730887544936658,0.012569790581387883
20180413,化工,0.0,0.0,0.03963599548323708,0.027956995047306903
20180413,医药生物,0.02,0.01377175042338852,0.060043356516373325,-0.019076357952230876
20180413,商业贸易,0.0,0.0,0.013186332822149063,-0.022898974287123754
20180413,国防军工,0.0,0.0,0.014728951519049745,0.012842648155657856
20180413,家用电器,0.08,-0.022737785079592454,0.030176081321137013,-0.025570351295073315
20180413,建筑材料,0.0,0.0,0.008523029149798564,0.003044517675605612
20180413,建筑装饰,0.0,0.0,0.035700855397049334,-0.00316612591879742
20180413,房地产,0.02,-0.03970754012257016,0.045713734829838794,-0.008311814797296669
20180413,有色金属,0.12,-0.018058618985083968,0.0320581813135215,-0.012176110179096939
20180413,机械设备,0.02,0.006870130553621845,0.020663864666684916,-0.005450437655498548
20180413,汽车,0.0,0.0,0.03180207573585185,-0.020800567146552592
20180413,电子,0.2,-0.029457472675465037,0.04526974378939665,-0.01764327004655422
20180413,电气设备,0.06,-0.022929298106865652,0.02198973298647296,-0.026886480910962955
20180413,纺织服装,0.0,0.0,0.0026025738402395988,0.002635690402385097
20180413,综合,0.0,0.0,0.004287282132114619,-0.031293220675279516
20180413,计算机,0.06,-0.00014259272067955,0.024459478798222217,-0.017042748296835074
20180413,轻工制造,0.0,0.0,0.004223148975531737,-0.021559488156186815
20180413,通信,0.08,-0.02422970972026436,0.015198421124417596,-0.024118288056937123
20180413,采掘,0.02,-0.02224825492077065,0.06276535824747392,-0.004733811637718558
20180413,钢铁,0.02,0.029749102543385142,0.014469837184265468,0.011974998748369941
20180413,银行,0.04,-0.0013061219589494714,0.2091802052756702,-0.003436092756912585
20180413,非银金融,0.06,-0.015646542502549526,0.10166633957043512,-0.0033371105390151787
20180413,食品饮料,0.08,0.025735608550000566,0.05695984337913829,0.012757991576581362
20180427,交通运输,0.04,0.028212859372178656,0.03739240566691822,-0.009275762590329627
20180427,休闲服务,0.0,0.0,0.005782757804055969,-0.06478565038496005
20180427,传媒,0.06,-0.08069629536629841,0.018206070371263552,-0.035127914375668645
20180427,公用事业,0.02,-0.012523416619707678,0.030774306553956667,-0.024084385082075502
20180427,农林牧渔,0.0,0.0,0.01089765572853766,-0.029407341389319937
20180427,化工,0.0,0.0,0.042611927183605104,-0.01447959334213721
20180427,医药生物,0.04,0.04186698595028573,0.059177049882967396,0.013520043678849108
20180427,商业贸易,0.04,-0.0042341089512693,0.013835377786192656,-0.030256813428103026
20180427,国防军工,0.0,0.0,0.0151413807486285,-0.047063770502648254
20180427,家用电器,0.08,0.0224952146178371,0.030303641552482365,-0.03029912647881321
20180427,建筑材料,0.02,0.057096668403542106,0.008576486136819897,-0.016566605188419802
20180427,建筑装饰,0.02,-0.06744096991467952,0.0348555563748101,-0.017309586529148192
20180427,房地产,0.06,-0.04666406675697513,0.04587516231788995,-0.06254199746296946
20180427,有色金属,0.06,-0.016690812285103388,0.03192555075013263,-0.05179402634385027
20180427,机械设备,0.04,-0.053814115450946554,0.020613993052063094,-0.018339498410160505
20180427,汽车,0.02,-0.04312241256127169,0.03088175995041476,-0.04430789841106259
20180427,电子,0.06,-0.06165878192039218,0.0447958870922358,-0.08757045131056194
20180427,电气设备,0.02,0.06365915821256564,0.021462678918817115,-0.01158203418650309
20180427,纺织服装,0.0,0.0,0.002617232990812911,-0.08610721878479018
20180427,综合,0.0,0.0,0.004165531903974593,-0.05995350679399616
20180427,计算机,0.04,-0.05929695392871537,0.0245468498960555,0.00616096785369764
20180427,轻工制造,0.02,-0.105903933550133,0.004540830794153094,-0.0381084940058037
20180427,通信,0.08,0.012071144048963615,0.015221606560807364,-0.014489304056577992
20180427,采掘,0.04,0.00029378251272288783,0.06409719045975365,0.003574999097229904
20180427,钢铁,0.04,-0.023384165684732283,0.013127717140055045,0.021171602244880856
20180427,银行,0.08,-0.021078866765201102,0.2090845186342977,-0.013139407714207688
20180427,非银金融,0.1,-0.020057662116685117,0.10162991168127163,-0.033942293507152
20180427,食品饮料,0.02,-0.07366807894250127,0.05785896206702714,-0.02317358941372632
20180515,交通运输,0.04,0.023901855684413775,0.03798837838483638,0.02753168396801472
20180515,休闲服务,0.02,0.2087574256711381,0.00554669259913914,0.1438868712091316
20180515,传媒,0.02,0.01601806525947569,0.01794612295755338,0.014714328001594789
20180515,公用事业,0.0,0.0,0.030088529132798737,0.027352052499868315
20180515,农林牧渔,0.04,0.0660897731172513,0.011105443024835241,0.040595262812252335
20180515,化工,0.02,0.17812693365626298,0.046058617478246716,0.05069111327319277
20180515,医药生物,0.24,0.0788002550535682,0.06212076042962745,0.07900047046639999
20180515,商业贸易,0.02,0.03601455229386885,0.013403250111689309,0.040557867717920214
20180515,国防军工,0.0,0.0,0.014795014506831189,-0.013508151742714605
20180515,家用电器,0.06,0.08552635417097543,0.030137073958788813,0.08680334972524657
20180515,建筑材料,0.0,0.0,0.007743017616726723,0.040222858984321916
20180515,建筑装饰,0.0,0.0,0.03575026885745564,0.006199772146842325
20180515,房地产,0.0,0.0,0.0445068417545871,0.01580888086863817
20180515,有色金属,0.02,-0.06503098762926851,0.031405048359179996,0.05058647775795031
20180515,机械设备,0.04,0.022759057064950516,0.020242187946726376,0.01700160291137377
20180515,汽车,0.0,0.0,0.03036388661519114,0.06804514988109646
20180515,电子,0.16,0.034675778274969954,0.0419596713965792,0.06357344189854713
20180515,电气设备,0.08,0.05982416784688265,0.02178847635787236,0.04831729719119616
20180515,纺织服装,0.0,0.0,0.0025353671711286635,0.04533082061297555
20180515,综合,0.0,0.0,0.004016128804108212,0.010964263990935206
20180515,计算机,0.1,0.0024743652462418273,0.024912370882528866,0.0043558315947712775
20180515,轻工制造,0.0,0.0,0.0047417990579575854,0.06699969728216856
20180515,通信,0.02,0.0191020517433016,0.011883199710868115,0.004493279095603723
20180515,采掘,0.0,0.0,0.06579526079757496,0.03877410536852387
20180515,钢铁,0.0,0.0,0.014179854950920197,-0.015613707594220459
20180515,银行,0.0,0.0,0.21350047270349354,0.01808638019886849
20180515,非银金融,0.0,0.0,0.1006962597109698,0.038245819819490726
20180515,食品饮料,0.12,0.19996731562836642,0.05479000472178514,0.13191577041279665
20180531,交通运输,0.04,-0.046699145824386834,0.037049215328608436,-0.025316479274439866
20180531,休闲服务,0.0,0.0,0.005911249798351037,0.08687812356185359
20180531,传媒,0.04,-0.011546580061542744,0.01779598685912743,-0.035522102075383935
20180531,公用事业,0.02,-0.06333744927302509,0.030559972934592037,-0.008172350871105856
20180531,农林牧渔,0.0,0.0,0.011473425485703268,-0.021198621956041337
20180531,化工,0.0,0.0,0.04595228396416481,-0.02142233002178245
20180531,医药生物,0.16,0.011032974836107119,0.06413806629247434,0.016653071618804256
20180531,商业贸易,0.04,0.06095214709469887,0.013885090063177782,0.032700167453653235
20180531,国防军工,0.0,0.0,0.014034880015898012,-0.09144005425783619
20180531,家用电器,0.02,0.011134632874529432,0.030268395213873554,-0.011108851180914448
20180531,建筑材料,0.0,0.0,0.008674941572303802,-0.05755070670394885
20180531,建筑装饰,0.0,0.0,0.030210981735311136,-0.05605462731650245
20180531,房地产,0.04,-0.05941183928979854,0.04342623906640764,-0.07692638821046623
20180531,有色金属,0.02,-0.1093317255241522,0.031744301658370194,-0.07674037476683064
20180531,机械设备,0.04,-0.11400590074153656,0.020357314522432692,-0.06119552209441649
20180531,汽车,0.0,0.0,0.03127587362693543,0.005969314557131001
20180531,电子,0.08,-0.11747890720011332,0.04360248770331369,-0.053606855846483475
20180531,电气设备,0.02,-0.05586315725322789,0.021651738420611737,-0.07692923820968857
20180531,纺织服装,0.02,0.11183878864675091,0.00254855827628786,-0.0007223661737485875
20180531,综合,0.0,0.0,0.004094536052001668,-0.06282143480977176
20180531,计算机,0.2,-0.06450864861963693,0.02336992592509134,-0.05615463441333057
20180531,轻工制造,0.04,0.005883188765643194,0.004865275788888371,-0.01969523998287463
20180531,通信,0.02,0.001860377346013741,0.011488439339714052,-0.05818377384772105
20180531,采掘,0.0,0.0,0.06589519409232056,-0.019580416157406338
20180531,钢铁,0.0,0.0,0.013416610211051814,-0.06544459303027875
20180531,银行,0.1,-0.03996801935232266,0.2090261467468569,-0.04837983570300209
20180531,非银金融,0.08,-0.08531295154721448,0.1004786969765335,-0.05671702338147306
20180531,食品饮料,0.02,0.11310753771275679,0.06280417232959695,0.03843470630907845
20180615,交通运输,0.0,0.0,0.03773459445448569,0.00757280753097552
20180615,休闲服务,0.0,0.0,0.006700138768203042,-0.023397989269977184
20180615,传媒,0.18,-0.0889805201998412,0.018576805391520044,-0.06917079122116233
20180615,公用事业,0.0,0.0,0.030637232030698645,-0.02026298710795851
20180615,农林牧渔,0.06,-0.005206206482166927,0.01094144745925804,-0.08177432157565735
20180615,化工,0.0,0.0,0.04819334993470128,-0.03570500276890542
20180615,医药生物,0.18,-0.05104630267331912,0.06814242659057818,-0.06363306720435716
20180615,商业贸易,0.0,0.0,0.012297089202577978,-0.07853141292180806
20180615,国防军工,0.0,0.0,0.013297990054306942,-0.07554585252612414
20180615,家用电器,0.0,0.0,0.030996472677288733,0.040991058898453565
20180615,建筑材料,0.0,0.0,0.008523925312349611,0.050846409791084214
20180615,建筑装饰,0.0,0.0,0.028389555848648145,-0.030082032971005142
20180615,房地产,0.04,0.022643602018494635,0.04177369861026987,0.048153808638873655
20180615,有色金属,0.02,-0.03274112409315511,0.02749437501577662,-0.02707939035254405
20180615,机械设备,0.04,-0.09734997517080701,0.020484762468223033,-0.04299360151257674
20180615,汽车,0.0,0.0,0.0327451139945345,-0.007565559221446331
20180615,电子,0.16,-0.004394555893232062,0.042690108920879745,-0.022067387964370005
20180615,电气设备,0.02,0.01869002886460347,0.020879366445270317,-0.09848855331204025
20180615,纺织服装,0.0,0.0,0.002642512116706718,-0.035985886943066744
20180615,综合,0.0,0.0,0.003251060560556785,-0.08282000454144954
20180615,计算机,0.16,-0.03598833202822878,0.023583057893049965,-0.06178158799331785
20180615,轻工制造,0.0,0.0,0.0049706252977495605,-0.03945326809304412
20180615,通信,0.04,-0.1461057307812553,0.011290603503738244,-0.06283186340890808
20180615,采掘,0.0,0.0,0.06713753548876632,-0.0059693849899315225
20180615,钢铁,0.0,0.0,0.01362601977912493,0.08142240772853149
20180615,银行,0.0,0.0,0.20575621242108477,-0.0014886381688435097
20180615,非银金融,0.04,0.011191602431807834,0.09884697226096519,0.008317567852097535
20180615,食品饮料,0.06,-0.07850020919497099,0.0683969474986872,0.01678222231780885
20180629,交通运输,0.0,0.0,0.040773693721284,-0.10785945044084555
20180629,休闲服务,0.0,0.0,0.007713502074616769,-0.01780125802745296
20180629,传媒,0.02,-0.03424622290613477,0.0177866633910539,-0.03639545588773969
20180629,公用事业,0.0,0.0,0.03561568313315258,-0.05638513868503217
20180629,农林牧渔,0.0,0.0,0.008475407836097128,-0.05679788165887391
20180629,化工,0.02,-0.06708995010741338,0.05082821369096832,-0.02933535744823438
20180629,医药生物,0.16,0.011695556463996877,0.0641677518822273,-0.012490986183657574
20180629,商业贸易,0.04,-0.04871007240407349,0.014880013807324628,-0.09509952304347216
20180629,国防军工,0.02,0.06000153360562743,0.011422956484640473,0.008705071164583833
20180629,家用电器,0.0,0.0,0.034304365447946905,-0.05444337172870374
20180629,建筑材料,0.0,0.0,0.009093878894010018,-0.08342106661531626
20180629,建筑装饰,0.0,0.0,0.029469964319216956,-0.04329017146276402
20180629,房地产,0.06,-0.1366160370893551,0.04415337925755071,-0.10055275509246318
20180629,有色金属,0.02,-0.006624027352116979,0.028497926962866377,-0.06980548659141282
20180629,机械设备,0.06,-0.06999667288510143,0.017462795064643193,-0.06096652970824205
20180629,汽车,0.0,0.0,0.038335425840607035,-0.05649999868280536
20180629,电子,0.16,-0.03700913325542404,0.04444187466568015,-0.04465952974951601
20180629,电气设备,0.1,-0.059316578133653784,0.017882302565739416,-0.04710763272486565
20180629,纺织服装,0.04,0.01816912199288967,0.005055344824824765,-0.00440019120481883
20180629,综合,0.0,0.0,0.0031113261156687517,-0.11718835214590871
20180629,计算机,0.12,0.013530023358460923,0.022072652752042978,-0.02196066120867199
20180629,轻工制造,0.02,0.0076308921102548055,0.0058571012042285125,-0.06063223288408499
20180629,通信,0.06,0.00045794498227776553,0.014917520743886994,-0.11992087703310954
20180629,采掘,0.0,0.0,0.06873424391495057,-0.01886891998179657
20180629,钢铁,0.0,0.0,0.01585603372585993,-0.10349522155931916
20180629,银行,0.0,0.0,0.20664251419279372,-0.05850845055558052
20180629,非银金融,0.06,-0.1023905123951087,0.10102058928748386,-0.07793554457776473
20180629,食品饮料,0.04,-0.07417114705016126,0.04142687419863389,-0.06104844534260034
20180713,交通运输,0.04,0.1113684131256757,0.03825987351482273,-0.003700013370615869
20180713,休闲服务,0.04,0.02612849129000133,0.007692276036382809,0.0574535288033612
20180713,传媒,0.04,0.006682154746191715,0.016514179368120326,-0.02124808053338773
20180713,公用事业,0.0,0.0,0.0321413307308493,0.0025269617317954128
20180713,农林牧渔,0.04,0.02500635646957572,0.008154168758270977,0.01027818447178229
20180713,化工,0.04,0.019550353080102945,0.051490933480899705,0.007520409983744892
20180713,医药生物,0.2,0.04355116119085635,0.06621415804427855,0.026444941150606083
20180713,商业贸易,0.04,0.03284001935770253,0.013653152094312958,-0.024644317898202667
20180713,国防军工,0.0,0.0,0.012312768915761678,0.02272642809709581
20180713,家用电器,0.02,0.03700793260799884,0.03336487947425159,-0.05057973463469947
20180713,建筑材料,0.04,0.08530570225053369,0.008389620462936339,0.043050032616515
20180713,建筑装饰,0.0,0.0,0.018120476292292336,-0.016435237306313723
20180713,房地产,0.02,0.001594577750019032,0.040313802394048415,-0.03676683080918598
20180713,有色金属,0.06,0.04676013079732722,0.027623460253767922,-0.0017730604027117194
20180713,机械设备,0.0,0.0,0.018128426919226823,-0.030005196561929393
20180713,汽车,0.02,-0.03628355149228002,0.03750864236157755,-0.020695372419082578
20180713,电子,0.08,0.04316851601581853,0.04399177440031495,0.025578049551736697
20180713,电气设备,0.02,-0.10305605412213699,0.017975803708835652,-0.02062429192871531
20180713,纺织服装,0.0,0.0,0.005142622203378568,-0.023569337715595096
20180713,综合,0.0,0.0,0.002806488116144362,0.0010822243985153083
20180713,计算机,0.06,0.026856597244148364,0.022497646200477745,0.006133053245853302
20180713,轻工制造,0.06,0.011255897874565957,0.005612710790105319,-0.02342948676210309
20180713,通信,0.0,0.0,0.00849598950636741,0.04156258038828598
